reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText,overall_new
A1AN9A2FNOYHTX,B0012Y0ZG2,-1,-1,3,"I bought this in hopes that it would help me get rid of this dandruff that began over winter that for some reason I am unable to get rid of. However it didn't do much, maybe my dandruff is a little bit better. It is a thick shampoo and I do like that it bubble good and smells decent. My hair just doesn't feel clean afterwards no matter how much I scrub.","I bought this in hopes that it would help me get rid of this dandruff that for some reason I am unable to get rid of . However it did not do much , maybe my dandruff is a little bit better . and I do like that it bubble good and smells decent . My hair just does not feel clean afterwards no matter how much I scrub .",3.000000
ASJX5CT07ZCE3,B0012Y0ZG2,1,1,5,I bought this shampoo to go in wedding guest gift bags who are joining us on a cruise. I wanted something that was natural and this little tube of shampoo fit the bill. I also recieved an email from the company thanking me for my purchase and thought that was a nice customer service touch. I will definitely be exploring their other products and recommend this company.,I bought this shampoo to go in wedding guest gift bags that was natural and this little tube of shampoo fit the bill . that was a nice customer service touch . I will definitely be exploring their other products and recommend this company .,5.000000
A85ENSL5HBBZF,B0009RF9DW,1,1,5,100% natural and organic and performes much better than chemical counterparts for the same price.,100 % natural and performes much better than chemical counterparts for the same price .,5.000000
A2KBQZJJRS5FKY,B0012Y0ZG2,1,1,5,"It works amazing, fantastic, never used something like this before I highly recommend this product I will keep using it","It works amazing, fantastic, never used something like this before I highly recommend this product I will keep using it",5.000000
A2INILPDI33JG3,B0012Y0ZG2,1,1,5,Great product,Great product,5.000000
AIHUVM8SI43E5,B000FI4S1E,1,1,5,This Bath and Body product is seasonal but I just love it and use it all year.  I was so glad I found this seller and didn't have to wait till Autumn to get more.  Item was received in a timely fashion and in perfect condition!,but I just love it I was so glad I found this seller Item was received in a timely fashion and in perfect condition !,5.000000
A20K51AP7RX6V8,B000URXP6E,1,1,5,Hard to find and expensive but I love this shower cream.  I first discovered it more than 10 years ago and I'm very happy to be reacquainted with it.  The best part about it is that it says with you all day.,Hard to find and expensive but I love this shower cream . and I am very happy to be reacquainted with it . The best part about it is,5.000000
A1JJBKKS6FCOQJ,B001OHV1H4,1,1,5,These are my favorite eye shadows! Box even comes with instructions. Love it!,These are my favorite eye shadows ! Love it !,5.000000
AXZPSRWKSDO27,B0012Y0ZG2,1,1,5,"Christmas present.
My son loves the variety. Inviting look.
Efficient packaging. Arrived in a few days.  :)",My son loves the variety . Inviting look . Efficient packaging .,5.000000
A3VJQ5WRH77UKU,B001OHV1H4,1,1,5,Does a great job of volumizing and is gentle on my hair.,Does a great job of volumizing and is gentle on my hair .,5.000000
A11AZPF8R6A1F8,B000URXP6E,1,1,5,"Great product that works well when used together with repair formula conditioner. Love the way my hair felt after shampooing,","Great product that works well Love the way my hair felt after shampooing ,",5.000000
A2KUYYA021Y4KO,B000FI4S1E,1,1,5,Need a bigger bottle!,Need a bigger bottle !,5.000000
A1K85CL9XZYRV7,B000URXP6E,1,1,5,Loved this spong so much!! I bought one  for a gift and will be getting myself another one soon too!,Loved this spong so much ! ! I bought one   for a gift,5.000000
AIX5L58NMGF9Z,B001OHV1H4,1,1,5,"I Have used a lot of eye creams because of what they promise, So I wanted to give this new eye cream ""Calibra""  a try!
I started using Calibra eye cream  which I started noticing a change  under my eyes after 2 weeks, after the 3rd week ,  The eye cream had firmed the skin around my eyes and reduces the fine lines and wrinkles. Also diminish the puffiness. It's not greasy, it makes my skin so soft under my eyes and younger looking!!
  Also Calibra eye cream goes a long ways, You only use very little .  I give Calibra eye cream a  A+
  I HIGHLY RECOMMENDED CALIBRA EYE CREAM!!

 Also Calibra eye cream goes a long ways,  You just have to use very little.  I give this eye cream a A+
  I HIGHLY RECOMMENDED CALIBRA EYE CREAM !","because of what they promise , So I wanted to give this new eye cream "" Calibra ""   a try ! and reduces the fine lines and wrinkles . It is not greasy , it makes my skin so soft under my eyes I give Calibra eye cream a   A+ 
   I HIGHLY RECOMMENDED CALIBRA EYE CREAM ! ! I give this eye cream a A+ 
   I HIGHLY RECOMMENDED CALIBRA EYE CREAM !",5.000000
A1HK1OQ6LRT0AX,B00MTR49IG,1,1,5,Love these organic products. This one is a Little pricey though. Great product nonetheless.,Love these organic products . This one is a Little pricey though . Great product,5.000000
A257PM313YL6AY,B0012Y0ZG2,1,1,5,"These balms are not sold in store's anymore unfortunately but I was able to buy them here but I hope there not selling this product when it's old because they stopped making them in 2005  when that was the last time I saw them in store's.. It helps me with my lip chilitis condition.. If you don't know what lip chilitis is, look it up and I recommend you buy this because it helps my lips to stay smooth and soft but who knows every lip chilitis is different in every person. I would repurchase this product again",These balms are not sold in store 's anymore unfortunately but I hope there not selling this product because they stopped making them in 2005 It helps me with my lip chilitis condition .. and I recommend you buy this because it helps my lips to stay smooth and soft,5.000000
A1WIWSI84T3543,B0012Y0ZG2,1,1,5,"I LOVE this product.!! It feels so good on your skin.
I tried to order again and was told they didn't know when or if they would get it back.
I would give this this a #5!!",I LOVE this product . ! ! It feels so good on your skin .,5.000000
A1SC0VA3U18WUP,B0012Y0ZG2,1,1,5,"I am a huge fan of Molton Brown products, especially the Travel Reviving Cempaka Bath & Shower gel. It's a bit pricey ($28-$30) but it's worth it...especially after long, stressful days.","I am a huge fan of Molton Brown products , especially the Travel Reviving Cempaka Bath & Shower gel . It is a bit pricey ( $ 28-$30 ) but it is worth it ... especially after long , stressful days .",5.000000
A1ZN7IP615TNQO,B00006L9LC,1,1,5,Nice light mousse.  Gives some control to old gray wild hair.,Nice light mousse . Gives some control to old gray wild hair .,5.000000
A1CRH843D61QTZ,B0012Y0ZG2,1,1,5,"Very Good
Thank you",Very Good Thank you,5.000000
APTBOPU0IZZ0Y,B000URXP6E,1,1,5,"I have always loved the fragrance of this product and when I found it at this price, I went for it! I received it in a very timely matter.",I have always loved the fragrance of this product I received it in a very timely matter .,5.000000
A35QTJ23YREVYX,B0009RF9DW,1,1,5,"I read that sponges need to be changed once a month... This product combines a body wash and sponge in one! The skin feels so clean each time I used it! And the sponge gives a gentle scrubbing sensation. To prolong its life, I first wash my hair (my body gets wet) turn off the water and scrub/soap-up my whole body with the Spongelle. Once done, I simply rinse off with the shower. This helps reduce water waste and prolong Spongelle's useful life-span. About a month and a half after first use, I start adding some of my favorite body wash. And after three months I replace it with a new one.","The skin feels so clean each time I used it ! And the sponge gives a gentle scrubbing sensation . This helps reduce water waste and prolong Spongelle 's useful life - span . and a half after first use , I start adding some of my favorite body wash .",5.000000
A156IOMOA59X7N,B000FI4S1E,1,1,5,I always use this so was as expected,I always use this so was as expected,5.000000
A300SV028Q2Z4C,B000URXP6E,1,1,5,My favorite,My favorite,5.000000
A9ZMABTHVLKOL,B0012Y0ZG2,1,1,5,"I really wish Redken had not discontinued this product, it is such a great product and now I will need to find a long term replacement :(","I really wish Redken had not discontinued this product , it is such a great product",5.000000
ATECU14VUIOJ0,B00W259T7G,1,1,4,This is kind of an old fashioned lux soap that you'd picture a circa 50's glamour girl using in a bath tub of bubbles.  The texture is rich and smooth and it feels so rich on your skin.  The soap is free from impurities and much of the chemical enhancements that you find in so many of the bars today.  I have very sensitive skin and this is the type of soap that my doc recommends - it has been a pleasure to try it out and have noticed no redness or dry skin after my bath.  I found this a real treat to use. Glamorous.,This is kind of an old fashioned lux soap that you would picture a circa 50 's glamour girl using in a bath tub of bubbles . The texture is rich and smooth and it feels so rich on your skin . The soap is free from impurities I have very sensitive skin that my doc recommends - it has been a pleasure to try it out and have noticed no redness I found this a real treat to use . Glamorous .,4.000000
A10P0NAKKRYKTZ,B000URXP6E,1,1,5,Fantastic shower gel. Not only lathers well but also makes the entire bathroom smell nice,Fantastic shower gel . Not only lathers well but also makes the entire bathroom smell nice,5.000000
A12X3J7IITW1J6,B0012Y0ZG2,1,1,5,"so i love every single Escada fragrance, the lotions, the body wash. THIS one is the one most people are like ""omg what is that smell?! IT SMELLS SO AMAZING!"" so i say yeah thats right, Escada has done it again. It is not too strong and stays on my skin for a good amount of time.","so i love every single Escada fragrance , the lotions , the body wash . THIS one is the one most people are like "" omg what is that smell ? ! IT SMELLS SO AMAZING ! "" so i say yeah that is right , Escada has done it again . It is not too strong and stays on my skin for a good amount of time .",5.000000
A3JMIBCH90HGWG,B0012Y0ZG2,1,1,5,"This and the matching conditioner saved my scalp. My hair was falling out due to a very dry scalp. Nothing else I tried would cure my issue. My head literally hurt. After one use, my scalp had real relief. My hair looks beautiful after just two washes. I'm definitely going to buy this again. The smell is not great, but you'll look past it to save your scalp. It is one of the only products that is 100% truly organic. No added chemicals. Very gentle and effective. I highly recommend this product.","and the matching conditioner saved my scalp . My hair was falling out due to a very dry scalp . Nothing else I tried would cure my issue . My head literally hurt . After one use , my scalp had real relief . My hair looks beautiful after just two washes . I am definitely going to buy this again . The smell is not great , but you will look past it to save your scalp . that is 100 % truly organic . No added chemicals . Very gentle and effective . I highly recommend this product .",5.000000
AW4KF8E06AY28,B000FI4S1E,1,1,5,"very masculine smell, perfect for camping or festivals etc where you don't want to bring several bottles of products. definitely recommend it.","very masculine smell , perfect for camping or festivals etc where you do not want to bring several bottles of products . definitely recommend it .",5.000000
AH89QE41D1PRP,B000URXP6E,1,1,5,I wish this were not a discontinued product. But I'm glad I found what's left of it! Great product!,I wish this were not a discontinued product . But I am glad I found what is left of it ! Great product !,5.000000
A1T7DRMZ9A9KEA,B001OHV1H4,1,1,5,First hair care product I've decided to purchase online. Worth it for sure. No more struggle with getting rid of my dandruff problem. I use it about once per 2-3 days and it is more than enough to keep my hair and head skin healthy.,First hair care product I have decided to purchase online . Worth it for sure . No more struggle with getting rid of my dandruff problem . and it is more than enough to keep my hair and head skin healthy .,5.000000
AUX122XW8ONG6,B01DLR9IDI,1,1,5,"I have genetic undereye darkness. Ive accepted that a long time ago. However, this product helps keep my bags under control. My husband uses it also. Hes a huge fan. It goes on smoothly and causes no irritation to my eyes. Therefore, I give this product an A+.","I have genetic undereye darkness . I Have accepted However , this product helps keep my bags under control . He s a huge fan . It goes on smoothly and causes no irritation to my eyes . Therefore , I give this product an A+ .",5.000000
A2831PTXQCEFCM,B000URXP6E,1,1,5,"Love the fragrance, and was happy to be able to buy Moon Sparkle again! Give it a try! You won't be disappointed! Very sexy fragrance!","Love the fragrance , and was happy to be able to buy Moon Sparkle again ! You will not be disappointed ! Very sexy fragrance !",5.000000
A3ILCNY19J5KFA,B000FOI48G,1,1,5,Product is as advertised - easy to use and hopefully beneficial to my dental health.  Transaction with Amazon completed with no problems.,Product is as advertised - easy to use and hopefully beneficial to my dental health . Transaction with Amazon completed with no problems .,5.000000
A37TA115S10WZU,B0012Y0ZG2,-1,1,5,"I like the fact that I don't have a reaction since this is all organc , no chemicals, no pesticides, or preservatives and not tested on animals. The only downside is the travel pack is too small for a two week vacation, they are one ounce bottles enough for a weekend. I had to pack other 3 ounce bottles of shampoo, conditioner, and body wash. If if burts bees made this in a 3.4 oz travel (TSA regulations) then it would be great.
I can testify that burts bees is good for you and the enviroment.","I like the fact that I do not have a reaction since this is all organc , no chemicals , no pesticides , The only downside is the travel pack is too small for a two week vacation , they are one ounce bottles enough for a weekend . If if burts bees made this in a 3.4 oz travel ( TSA regulations ) then it would be great . that burts bees is good for you",5.000000
ALNFHVS3SC4FV,B0010ZBORW,1,1,5,"Review for Loofah:

I have tried loofahs in the past and was never a big fan but I gave the Urban Spa Loofah a try and Im glad that I did. The loofah arrives a little flat from packaging but swells up nice and round in the water. It is surprisingly soft in the water. It works great with body wash providing lots of suds.

I like that it has an attached ribbon and suction cup. I thought that the suction cup being attached would bother me as I used it but it has not. Its nice that I can hang it on my shower door. It attaches securely and I haven't had any trouble with it slipping or sliding on the glass.",and was never a big fan and I Am glad but swells up nice It is surprisingly soft in the water . It works great with body wash providing lots of suds . I like that the suction cup being attached would bother me as I used it Its nice that I can hang it on my shower door . It attaches securely and I have not had any trouble with it slipping,5.000000
A8B6JCPLPWVK5,B000URXP6E,1,1,5,"Love this product! The scent is subtle, fresh and it leaves your skin feeling soft.","Love this product ! The scent is subtle , fresh and it leaves your skin feeling soft .",5.000000
A227E7W4KXAOXG,B00006L9LC,1,1,5,"It was scary when Tigi stopped making this stuff, and we were all scrambling to buy whatever was left online  now I guess they're making it again, so thank god.  They changed the packaging but it's still the same great product.  This has been my favorite shampoo and conditioner for over ten years now  it's the best of all worlds.  I even gifted some to my boyfriend, who has long curly hair, because he loves using mine so much.","It was scary when Tigi stopped making this stuff , and we were all scrambling to buy whatever was left online   now I guess they are making it again , so thank god . but it is still the same great product . This has been my favorite shampoo and conditioner for over ten years now   it is the best of all worlds . I even gifted some to my boyfriend , because he loves using mine so much .",5.000000
A165FHUTQU6L2Z,B000URXP6E,1,1,5,Smells great and is as described,Smells great,5.000000
A2HMKJTX67U6SO,B0012Y0ZG2,1,1,5,Good shampoo and conditioner.  I have always colored my hair and this set protects my color as it really cleans my hair.  The fragrance is nice and light.  Will buy again.,Good shampoo and this set protects my color as it really cleans my hair . The fragrance is nice,5.000000
A3A8F2URN7MEPR,B00006L9LC,1,1,5,My favorite powder!,My favorite powder !,5.000000
A115LE3GBAO8I6,B000FI4S1E,1,1,5,This cream smells incredible and has made my skin so soft.  Try the coordinating hand cream and massage cream.  Love it!,This cream smells incredible and has made my skin so soft . Try the coordinating hand cream Love it !,5.000000
A22X7GUEMMORP8,B000FI4S1E,1,1,5,"I was skeptical about ordering this lotion because I didn't think it would smell like the actual perfume. WRONG!! It smells exactly like the Original J'Adore perfume. A bottle of J'Adore lotion is about $60.00,what a savings! This bottle of lotion is a good size too. I am very very happy with my purchase, I would give it 10 stars if I could! I am totally sold on Aura Intense. I will be ordering from this company again.","I was skeptical about ordering this lotion because I did not think it would smell like the actual perfume . WRONG ! ! It smells exactly like the Original J'Adore perfume . A bottle of J'Adore lotion is about $ 60.00,what a savings ! This bottle of lotion is a good size too . I am very very happy with my purchase , I would give it 10 stars if I could ! I am totally sold on Aura Intense .",5.000000
A2EB0P9PSMD1M0,B001OHV1H4,1,1,5,Love the scent. Not overpowering.,Love the scent .,5.000000
A2ZJPDH0YP90SD,B00W259T7G,1,1,5,Giant bar of French quad milled shea butter soap - milled once more than traditional soaps from Provence.  This is my favorite soap for my face.  It is amazing.  I use it with my Clarisonic and these bars from France last forever.  Love it.,This is my favorite soap for my face . It is amazing . Love it .,5.000000
A1L0QECT7J93ZP,B0012Y0ZG2,1,1,5,"Great body wash for sensitive skin. Definitely works for me. Leaves skin moisturized and clean. Will repurchase for sure.
PS: the candy scent is very pleasant as well.",Great body wash for sensitive skin . Definitely works for me . and clean . Will repurchase for sure . PS : the candy scent is very pleasant as well .,5.000000
A1TEIICSK5IK0V,B00006L9LC,1,1,5,"I weirdly got this at a Dave & Buster's in Culver City with game tickets the first time I tried it. I had never worn powder before. That was two years ago, and I continue to wear this powder every day. It makes my complexion look so even and hides the redness I get after drinking too much coffee. Highly recommend!",I weirdly got this at a Dave & Buster 's in Culver City with game tickets the first time I tried it . I had never worn powder before . and hides the redness I get after drinking too much coffee . Highly recommend !,5.000000
A1C03381HL8SWG,B0012Y0ZG2,1,1,5,Love these drops!,Love these drops !,5.000000
A1888H788ZLJUQ,B000URXP6E,1,1,5,Good,Good,5.000000
A280XZUEBJ0G3Z,B000FI4S1E,1,1,5,Absolutely...exactly as described,Absolutely ... exactly as described,5.000000
A1F7YU6O5RU432,B000NKJIXM,1,1,4,"The mouthwash burn sensation in the Crest Pro-Health mouthwashes is stronger than in some of the other Crest formulas, but is similar to the Scope mouthwash burn. I'm a bit of a wimp when it comes to the mouthwash burn, so the strength of it is usually the first thing I notice when trying out a new mouthwash. My husband who seems immune to the strength of every mouthwash out there, seems fine with this Crest formula and has no problem washing with it. I haven't had any issues with this mouthwash turning my teeth colors or causing any kind of build, and neither has my mouthwash addicted husband. So it seems to work well. It leaves your breath smelling great and lasts quite a while. I like this wintergreen version a bit more than the mint, since I've always been a fan of the more refreshing taste of wintergreen.

One thing I do appreciate is that Crest did not use Yellow #5 food coloring to make this mouthwash, since most companies use that color to produce the green hue in their products (including Scope). Some people, myself included, have a sever food allergy to Yellow #5 and can't use or eat anything with that food coloring it it. For those with this condition, note that Crest has used Yellow #6 instead to create the mouthwashes green color. The Crest Pro-Heath mouth wash in the Invigorating Clean version, which is an even greener colored mouthwash, also doesn't use Yellow #5, and used #6. So anyone with this food coloring sensitivity who wants to try these out, can do so knowing these won't have Yellow #5 in them.","The mouthwash burn sensation in the Crest Pro - Health mouthwashes is stronger than in some of the other Crest formulas , but is similar to the Scope mouthwash burn . I am a bit of a wimp when it comes to the mouthwash burn , so the strength of it is usually the first thing I notice My husband who seems immune to the strength of every mouthwash out there , seems fine with this Crest formula who seems immune to the strength of every mouthwash out there , seems fine with this Crest formula and has no problem washing with it . I have not had any issues with this mouthwash turning my teeth colors or causing any kind of build , and neither has my mouthwash addicted husband . So it seems to work well . It leaves your breath smelling great I like this wintergreen version a bit more than the mint , since I have always been a fan of the more refreshing taste of wintergreen . One thing I do appreciate is Some people , myself included , have a sever food allergy to Yellow # 5 that Crest has used Yellow # 6 instead to create the mouthwashes green color . The Crest Pro - Heath mouth wash in the Invigorating Clean version ,",4.000000
A27I10FZD5Y0OA,B00QXW95Q4,1,1,5,By far the BEST shampoo and conditioner I have used.  As someone with very thick and dry hair it has given me back the shine and texture I craved.,By far the BEST shampoo and dry hair it has given me back the shine,5.000000
A397WXW8JOK3RT,B0012Y0ZG2,1,1,5,It is beautiful,It is beautiful,5.000000
A9MRAYG97FQML,B000URXP6E,1,1,5,Excellent Amla powder! Very fresh and edible quality. You need be little competitive on the price though.,Excellent Amla powder ! Very fresh You need be little competitive on the price though .,5.000000
A1Y5HC26OO5D4H,B000FI4S1E,1,1,5,Excellent,Excellent,5.000000
AKMEY1BSHSDG7,B0010ZBORW,1,1,5,"I'm almost afraid to say it, but these gloves come in very handy! I wash my hands all day long, and I don't always have time to reach for hand cream, especially at work. As a result, my cuticles get ragged, my nails get weak, and my hands feel very uncomfortably dry. In the winter, they can even bleed and crack. I've tried putting on a heavy layer of moisturizer under a pair of socks. It works, but it makes me crazy. These gloves are so super -- they fulfill a need in a better way than I anticipated.","I am almost afraid to say it , but these gloves come in very handy ! and I do not always have time to reach for hand cream , especially at work . As a result , my cuticles get ragged , my nails get weak , and my hands feel very uncomfortably dry . In the winter , they can even bleed and crack . It works , but it makes me crazy . These gloves are so super -- they fulfill a need in a better way than I anticipated .",5.000000
A1WMNCCFKM2A4Z,B001OHV1H4,1,1,5,Great product great price,Great product great price,5.000000
AFXRO7K3ZZ0PX,B0013NB7DW,1,1,5,Been using this product for maybe 30 years or more and love it. It does the job and smells good too.,and love it . and smells good too .,5.000000
A2JPJPB0A1TQTY,B00006L9LC,1,1,5,Excellent! Best soap I ever had.,Excellent ! Best soap I ever had .,5.000000
A1GTSEGAXWRSO8,B00W259T7G,1,1,5,"Love these Soaps and the Company whom makes them! All are amazing.
Here is a Wonderful list to help everyone choose there favorite Scents!
Like helping other's.
Pre de Provence Pure Vegetable Oil Soap - 8.8 oz. bar

With luscious scents and rich lather, these soaps are a customer favorite. Hard-milled to be long-lasting, with Shea Butter and Pure Vegetable Oils to moisturize your skin. Delicately scented and made with all natural ingredients. Individually wrapped bars.

Agrumes (Citrus Fruits) Light citrus blend of grapefruit, citron, and orange.
*Angel's Trumpet Sunny, floral fragrance. Exfoliating.
Apple Pear Summer day in the orchard; fresh and fruity.
Coconut Luscious... The fragrance of the islands.
Green Tea Exotic, sensuous, and tangy.
*Honey Almond Honey and Almond blended into the warm, sweet smell of Provence. Exfoliating.
Jasmin Exotic & floral.
*Juicy Pomegranate Fresh, juicy sweet. Exfoliating.
*Lavender Lavender, the best alternative to a trip to the south of France! Aromatic & woody. Exfoliating.
*Lemongrass Tangy, citrusy, and invigorating. Exfoliating.
*Lime Zest Earthy, citrusy zeal of the lime. Provides the well being of cheer and revitalization. Exfoliating.
Linden Sweet essence of a summer day in Provence. Fresh & clean.
Milk Clean, sweet, and pleasing.
*Mint Leaf Invigorating, refreshing, and restorative. Exfoliating.
Mirabelle Juicy, green floral
Moondance Bright, green, floral
Olive Oil Mild scent, highly moisturizing & non-allergenic. The very best for dry or sensitive skin.

Also good as a baby soap, shaving soap, laundry soap, or kitchen soap.
Peony Subtle, sensual, powdery, and romantic.
Pineapple Scrumptious... Sweet and fruity.
Raspberry Juicy, sunny
*Rose Petal French rose garden in summer. Exfoliating.
*Rosemary Mint Fresh, herbaceous
*Sage Herbal, fresh, and exhilarating. Exfoliating.
Starflower Sparkling, fruity, floral
*Tiare Tropical, creamy floral. Exfoliating.
Verbena Sparkling citrus to excite the senses.
Violette Sugared violets
*White Gardenia A beautiful shrub with fragrant white flowers that create a sweet, silky floral. Exfoliating.

* Asterisks in the list above indicate soaps with exfoliating visible bits of lavender blossoms, rose petals, apricot rind, lemongrass, sage and mint leaves. Along with the richness of shea butter, these botanicals help to exfoliate dead skin cells leaving skin renewed and soft.","Love these Soaps All are amazing . Here is a Wonderful list to help everyone choose there favorite Scents ! Like helping other 's . Pre de Provence Pure Vegetable Oil Soap - 8.8 oz . bar 

 With luscious scents and rich lather , these soaps are a customer favorite . Hard - milled to be long - lasting , with Shea Butter and Pure Vegetable Oils to moisturize your skin . Delicately scented and made with all natural ingredients . * Angel 's Trumpet Sunny , floral fragrance . Apple Pear Summer day in the orchard ; fresh and Almond blended into the warm , sweet smell of Provence . * Juicy Pomegranate Fresh , juicy sweet . * Lavender Lavender , the best alternative to a trip to the south of France ! and invigorating . * Lime Zest Earthy , citrusy zeal of the lime . Provides the well being of cheer Linden Sweet essence of a summer day in Provence . Fresh & clean . Milk Clean , sweet , and pleasing . * Mint Leaf Invigorating , refreshing , Moondance Bright , green , floral The very best for dry or sensitive skin . Also good as a baby soap , shaving soap , laundry soap , and romantic . Pineapple Scrumptious ... Sweet Raspberry Juicy , sunny * Rosemary Mint Fresh , herbaceous * Sage Herbal , fresh , and exhilarating . Starflower Sparkling , fruity , floral Verbena Sparkling citrus to excite the senses . A beautiful shrub with fragrant white flowers that create a sweet , silky floral . Along with the richness of shea butter , these botanicals help to exfoliate dead skin cells leaving skin renewed and soft .",5.000000
A1R1BFJCMWX0Y3,B00W259T7G,1,-1,3,"The soap itself is fine, the scent itself reminds me of old ladies. No offense but I just don't like it at all. This is definitely larger than most finer soaps and the scent doesn't linger too long but it doesn't go away that quickly either. I would give this soap 4 stars if it weren't for the horrible scent.","The soap itself is fine , the scent itself reminds me of old ladies . No offense but I just do not like it at all . This is definitely larger than most finer soaps I would give this soap 4 stars if it were not for the horrible scent .",4.000000
AOEUN9718KVRD,B0010ZBORW,1,1,4,"This foot file is good as a finishing, smoothing touch after heavy duty foot scrubber. Just by itself it won't take care of calluses.","This foot file is good as a finishing , smoothing touch after heavy duty foot scrubber . Just by itself it will not take care of calluses .",4.000000
A1UDB6NF2GI5KF,B0012Y0ZG2,1,1,5,too bad this  is discontinued,too bad this  is discontinued,5.000000
A2TCHF5VRXR7YF,B000FI4S1E,1,1,5,I love this bubble bath!  This bubble bath smell wonderful and I love soaking in it.  After a bath you skin is so soft and you smell great all day!,I love this bubble bath ! This bubble bath smell wonderful and I love soaking in it . After a bath you skin is so soft and you smell great all day !,5.000000
APTBOPU0IZZ0Y,B0009RF9DW,1,1,5,"I have always loved the fragrance of this product and when I found it at this price, I went for it! I received it in a very timely matter.",I have always loved the fragrance of this product I received it in a very timely matter .,5.000000
A30VYJQW4XWDQ6,B0011FYB5I,-1,-1,1,"Made me look older, it was the opposite.","Made me look older , it was the opposite .",1.000000
A1VY8FIKPTP6AZ,B0012Y0ZG2,1,1,5,"I brought the body lotion and showel gel and it just smells like the best egyptian musk I've ever smelled. I get compliments all the time! I went back to the store that I brought it from but they haven't gotten any more in. I got both items for the price of just the lotion on amazon. If I have to pay full price, then that is what I will have to do because if something smells good on your body, why not keep it smelling great!","and it just smells like the best egyptian musk I have ever smelled . I get compliments all the time ! I got both items for the price of just the lotion on amazon . If I have to pay full price , then because if something smells good on your body , why not keep it smelling great !",5.000000
AGEKVD8JPZQMT,B01BNEYGQU,1,1,4,"My kids (5 and 7) really like this toothpaste.  They said it tastes better than the ""adult stuff"" that we usually use.  The pump top is nice b/c it sits firmly on the counter and makes it easier to get some on the brush head without making a big mess like they do with the squeeze tubes.  Overall, very good for the kiddos","and 7 ) really like this toothpaste . They said it tastes better than the "" adult stuff "" The pump top is nice b / c it sits firmly on the counter and makes it easier to get some on the brush head without making a big mess like they do with the squeeze tubes . Overall , very good for the kiddos",4.000000
A2I3TOK508FLX0,B000URXP6E,1,1,5,"Great product , price and fast shipping","Great product , price and fast shipping",5.000000
A31W4OHQPNCNKY,B0012Y0ZG2,1,1,5,"it is a mauve with shimmer.  I knew this because I have bought it before but the picture on the site looks more like a peach color.  I have been trying to find this everywhere and finally thought to look here at Amazon.  I am so glad I was able to find it.  I would suggest that you retake the picture though as it is more of a dark mauve with shimmer than what the picture suggests as a peachy color.  Thanks,","it is a mauve with shimmer . but the picture on the site looks more like a peach color . I have been trying to find this everywhere and finally thought to look here at Amazon . and finally thought to look here at Amazon . I am so glad I was able to find it . that you retake the picture though as it is more of a dark mauve with shimmer than what the picture suggests as a peachy color . Thanks ,",5.000000
AMUVF6UQZ6UCO,B000FI4S1E,1,1,5,This body wash is so concentrated and fragrant. It lathers beautifully and moisturizes.,and fragrant . It lathers beautifully,5.000000
AKJHHD5VEH7VG,B007V6JNE0,1,-1,3,"I'm giving this three stars because it does work but the results do not justify the price.

I've been using this for over two months. Before I started I couldn't even get my lashes on a curler. They were that short. Within two and a half weeks I could see a difference. Within a month I could get my lashes on a curler.

I've used this as directed.  I did see improvement but I think there is a natural plateau to the lenght and amount of eyelashes that one's DNA will allow. I've hit mine.  Overall a good product but I can't see spending the money on it again (I got mine for 60% off and still can't justify it).",I am giving this three stars because it does work I did see improvement but I think there is a natural plateau to the lenght that one 's DNA will allow . Overall a good product,3.000000
A2RSCY42Y2CTU1,B0012Y0ZG2,1,1,5,always my come back  favorite,always my come back  favorite,5.000000
AMXYXIWW74J4,B000URXP6E,1,1,5,Love this stuff! Works great when flat ironing my hair and it smells great!,Love this stuff ! Works great and it smells great !,5.000000
A2KUYYA021Y4KO,B0009RF9DW,1,1,5,Need a bigger bottle!,Need a bigger bottle !,5.000000
AA0KFWC049J0U,B0012Y0ZG2,1,1,5,I have not  used this yet. With that said I love their products. I am taking this to the beach with me.,that said I love their products .,5.000000
A1BS75OBCJN3EA,B000URXP6E,1,1,5,"love this product - wish I could find it in the store, but it's great to be able to get here","love this product - wish I could find it in the store , but it is great to be able to get here",5.000000
A149WHPACMTSLO,B0012Y0ZG2,1,1,5,"It was what my 16 year old grandson wanted,because he can not fine it in the stores. Please bring it
back to walmart.",because he can not fine it in the stores . Please bring it,5.000000
A15IKO3Q6RSA1V,B0012Y0ZG2,1,1,5,Great product,Great product,5.000000
A1EGCED01USBA9,B00W259T7G,1,1,5,This bar was bought for my friend who likes Rose scented bar soaps.. She like myself enjoys purchasing online than the retail hassle.. The bar is small and Pre De Provence is in my Top 5 of soaps that I have been buying from Amazon since 2013..,This bar was bought for my friend who likes Rose scented bar soaps .. She like myself enjoys purchasing online than the retail hassle .. and Pre De Provence is in my Top 5 of soaps that I have been buying from Amazon since 2013 ..,5.000000
A3H6PKSSFXDIS2,B001QY8QXM,1,1,5,"These are excellent DE blades that provide a comfortable, smooth shave for me.","These are excellent DE blades that provide a comfortable , smooth shave for me .",5.000000
AXZPSRWKSDO27,B00126LYJM,1,1,5,"My favorite perfume ever...
Pretty bottles, and arrived pretty quick.  :)","My favorite perfume ever ... Pretty bottles , and arrived pretty quick .   :)",5.000000
